GPU: NVIDIA RTX A6000

Loading datasets...

Loaded 32485 files from /home/bubai-maji/speech_enhancement/data/mixtures/musan/train
Chunk length: 2.5s (40000 samples)

Initializing model...
Model: NGDM_SE | Params: 1.340M

========== START TRAINING ==========

  step 1500/4061 | loss -5.813 | 73 ms/step (13.70 it/s) | elapsed 1.8 min | ETA this epoch 3.1 min
  step 1550/4061 | loss -5.193 | 74 ms/step (13.59 it/s) | elapsed 1.9 min | ETA this epoch 3.1 min
  step 1600/4061 | loss -4.882 | 73 ms/step (13.67 it/s) | elapsed 2.0 min | ETA this epoch 3.0 min
  step 1650/4061 | loss -5.076 | 74 ms/step (13.57 it/s) | elapsed 2.0 min | ETA this epoch 3.0 min
  step 1700/4061 | loss -5.026 | 75 ms/step (13.37 it/s) | elapsed 2.1 min | ETA this epoch 2.9 min
  step 1750/4061 | loss -6.643 | 73 ms/step (13.69 it/s) | elapsed 2.2 min | ETA this epoch 2.8 min
  step 1800/4061 | loss -6.217 | 74 ms/step (13.53 it/s) | elapsed 2.2 min | ETA this epoch 2.8 min
  step 1850/4061 | loss -7.103 | 74 ms/step (13.59 it/s) | elapsed 2.3 min | ETA this epoch 2.7 min
  step 1900/4061 | loss -6.032 | 75 ms/step (13.41 it/s) | elapsed 2.3 min | ETA this epoch 2.7 min
  step 1950/4061 | loss -3.355 | 71 ms/step (14.02 it/s) | elapsed 2.4 min | ETA this epoch 2.5 min
  step 2000/4061 | loss -7.407 | 73 ms/step (13.67 it/s) | elapsed 2.5 min | ETA this epoch 2.5 min
  step 2050/4061 | loss -5.068 | 74 ms/step (13.55 it/s) | elapsed 2.5 min | ETA this epoch 2.5 min
  step 2100/4061 | loss -4.683 | 73 ms/step (13.64 it/s) | elapsed 2.6 min | ETA this epoch 2.4 min
  step 2150/4061 | loss -7.173 | 74 ms/step (13.50 it/s) | elapsed 2.6 min | ETA this epoch 2.4 min
  step 2200/4061 | loss -6.045 | 73 ms/step (13.69 it/s) | elapsed 2.7 min | ETA this epoch 2.3 min
  step 2250/4061 | loss -6.428 | 72 ms/step (13.84 it/s) | elapsed 2.8 min | ETA this epoch 2.2 min
  step 2300/4061 | loss -6.295 | 76 ms/step (13.14 it/s) | elapsed 2.8 min | ETA this epoch 2.2 min
  step 2350/4061 | loss -5.776 | 74 ms/step (13.43 it/s) | elapsed 2.9 min | ETA this epoch 2.1 min
  step 2400/4061 | loss -6.605 | 74 ms/step (13.52 it/s) | elapsed 2.9 min | ETA this epoch 2.0 min
  step 2450/4061 | loss -6.920 | 72 ms/step (13.82 it/s) | elapsed 3.0 min | ETA this epoch 1.9 min
  step 2500/4061 | loss -6.021 | 73 ms/step (13.65 it/s) | elapsed 3.1 min | ETA this epoch 1.9 min
  step 2550/4061 | loss -6.301 | 73 ms/step (13.72 it/s) | elapsed 3.1 min | ETA this epoch 1.8 min
  step 2600/4061 | loss -5.159 | 58 ms/step (17.32 it/s) | elapsed 3.2 min | ETA this epoch 1.4 min
  step 2650/4061 | loss -5.215 | 53 ms/step (18.74 it/s) | elapsed 3.2 min | ETA this epoch 1.3 min
  step 2700/4061 | loss -5.096 | 55 ms/step (18.04 it/s) | elapsed 3.3 min | ETA this epoch 1.3 min
  step 2750/4061 | loss -6.719 | 58 ms/step (17.27 it/s) | elapsed 3.3 min | ETA this epoch 1.3 min
  step 2800/4061 | loss -6.231 | 73 ms/step (13.63 it/s) | elapsed 3.4 min | ETA this epoch 1.5 min
  step 2850/4061 | loss -6.583 | 73 ms/step (13.77 it/s) | elapsed 3.4 min | ETA this epoch 1.5 min
  step 2900/4061 | loss -6.045 | 74 ms/step (13.56 it/s) | elapsed 3.5 min | ETA this epoch 1.4 min
  step 2950/4061 | loss -6.886 | 74 ms/step (13.61 it/s) | elapsed 3.6 min | ETA this epoch 1.4 min
  step 3000/4061 | loss -5.751 | 74 ms/step (13.59 it/s) | elapsed 3.6 min | ETA this epoch 1.3 min
  step 3050/4061 | loss -5.135 | 72 ms/step (13.81 it/s) | elapsed 3.7 min | ETA this epoch 1.2 min
  step 3100/4061 | loss -5.534 | 73 ms/step (13.77 it/s) | elapsed 3.7 min | ETA this epoch 1.2 min
  step 3150/4061 | loss -5.125 | 74 ms/step (13.50 it/s) | elapsed 3.8 min | ETA this epoch 1.1 min
  step 3200/4061 | loss -6.820 | 73 ms/step (13.64 it/s) | elapsed 3.9 min | ETA this epoch 1.1 min
  step 3250/4061 | loss -7.017 | 73 ms/step (13.63 it/s) | elapsed 3.9 min | ETA this epoch 1.0 min
  step 3300/4061 | loss -6.326 | 75 ms/step (13.36 it/s) | elapsed 4.0 min | ETA this epoch 0.9 min
  step 3350/4061 | loss -6.507 | 75 ms/step (13.31 it/s) | elapsed 4.1 min | ETA this epoch 0.9 min
  step 3400/4061 | loss -5.582 | 74 ms/step (13.55 it/s) | elapsed 4.1 min | ETA this epoch 0.8 min
  step 3450/4061 | loss -6.103 | 74 ms/step (13.46 it/s) | elapsed 4.2 min | ETA this epoch 0.8 min
  step 3500/4061 | loss -5.178 | 74 ms/step (13.56 it/s) | elapsed 4.2 min | ETA this epoch 0.7 min
  step 3550/4061 | loss -5.834 | 73 ms/step (13.64 it/s) | elapsed 4.3 min | ETA this epoch 0.6 min
  step 3600/4061 | loss -5.901 | 75 ms/step (13.40 it/s) | elapsed 4.4 min | ETA this epoch 0.6 min
  step 3650/4061 | loss -7.356 | 75 ms/step (13.38 it/s) | elapsed 4.4 min | ETA this epoch 0.5 min
  step 3700/4061 | loss -5.438 | 73 ms/step (13.67 it/s) | elapsed 4.5 min | ETA this epoch 0.4 min
  step 3750/4061 | loss -5.219 | 74 ms/step (13.50 it/s) | elapsed 4.5 min | ETA this epoch 0.4 min
  step 3800/4061 | loss -5.706 | 73 ms/step (13.67 it/s) | elapsed 4.6 min | ETA this epoch 0.3 min
  step 3850/4061 | loss -5.414 | 75 ms/step (13.41 it/s) | elapsed 4.7 min | ETA this epoch 0.3 min
  step 3900/4061 | loss -6.971 | 74 ms/step (13.55 it/s) | elapsed 4.7 min | ETA this epoch 0.2 min
  step 3950/4061 | loss -5.750 | 74 ms/step (13.47 it/s) | elapsed 4.8 min | ETA this epoch 0.1 min
  step 4000/4061 | loss -7.306 | 73 ms/step (13.61 it/s) | elapsed 4.9 min | ETA this epoch 0.1 min
  step 4050/4061 | loss -5.069 | 73 ms/step (13.62 it/s) | elapsed 4.9 min | ETA this epoch 0.0 min
Epoch 2/50 | Train -5.831 | Val L1 0.0024 | Val SI-SDR 15.46 dB | Time 5.1 min
  [sanity check OK: val SI-SDR 15.46 dB]

Saved best model (SI-SDR 15.46 dB) -> /home/bubai-maji/speech_enhancement/script/propose_ablation2/checkpoint_propose_ab2/best_NGDM_SE.pt
  step 50/4061 | loss -7.106 | 74 ms/step (13.55 it/s) | elapsed 0.1 min | ETA this epoch 4.9 min
  step 100/4061 | loss -5.234 | 74 ms/step (13.57 it/s) | elapsed 0.1 min | ETA this epoch 4.9 min
  step 150/4061 | loss -4.895 | 74 ms/step (13.49 it/s) | elapsed 0.2 min | ETA this epoch 4.8 min
  step 200/4061 | loss -6.756 | 75 ms/step (13.42 it/s) | elapsed 0.2 min | ETA this epoch 4.8 min
  step 250/4061 | loss -6.500 | 74 ms/step (13.42 it/s) | elapsed 0.3 min | ETA this epoch 4.7 min
  step 300/4061 | loss -6.077 | 74 ms/step (13.48 it/s) | elapsed 0.4 min | ETA this epoch 4.6 min
  step 350/4061 | loss -6.030 | 73 ms/step (13.63 it/s) | elapsed 0.4 min | ETA this epoch 4.5 min
  step 400/4061 | loss -7.508 | 74 ms/step (13.55 it/s) | elapsed 0.5 min | ETA this epoch 4.5 min
  step 450/4061 | loss -6.699 | 75 ms/step (13.39 it/s) | elapsed 0.6 min | ETA this epoch 4.5 min
  step 500/4061 | loss -7.986 | 73 ms/step (13.77 it/s) | elapsed 0.6 min | ETA this epoch 4.3 min
  step 550/4061 | loss -6.134 | 74 ms/step (13.59 it/s) | elapsed 0.7 min | ETA this epoch 4.3 min
  step 600/4061 | loss -4.236 | 74 ms/step (13.45 it/s) | elapsed 0.7 min | ETA this epoch 4.3 min
  step 650/4061 | loss -7.601 | 73 ms/step (13.62 it/s) | elapsed 0.8 min | ETA this epoch 4.2 min
  step 700/4061 | loss -6.643 | 73 ms/step (13.69 it/s) | elapsed 0.9 min | ETA this epoch 4.1 min
